,sp_name,sp_artist,sp_url,year,popularity,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,bbd
3822,Ordinary Man,Lloyd Parks,https://open.spotify.com/track/1td9vBShJDRqyYPVxd4e7b,1998,5,0.853,https://api.spotify.com/v1/audio-analysis/1td9vBShJDRqyYPVxd4e7b,0.861,178147,0.465,1td9vBShJDRqyYPVxd4e7b,0.0799,7,0.105,-6.331,0,0.18,140.52100000000002,4,https://api.spotify.com/v1/tracks/1td9vBShJDRqyYPVxd4e7b,audio_features,spotify:track:1td9vBShJDRqyYPVxd4e7b,0.9109999999999999,0
3823,In Regards To Myself,Underoath,https://open.spotify.com/track/3VC4KHC7cRhuG6nYx4f1qj,2006,44,3.3100000000000005e-05,https://api.spotify.com/v1/audio-analysis/3VC4KHC7cRhuG6nYx4f1qj,0.28,204213,0.98,3VC4KHC7cRhuG6nYx4f1qj,0.00132,10,0.503,-2.164,1,0.121,159.811,4,https://api.spotify.com/v1/tracks/3VC4KHC7cRhuG6nYx4f1qj,audio_features,spotify:track:3VC4KHC7cRhuG6nYx4f1qj,0.217,0
3824,Amor de Compra y Venta,Marisela,https://open.spotify.com/track/5s9RCsybpjiFEq3fwz8FVk,2003,39,0.207,https://api.spotify.com/v1/audio-analysis/5s9RCsybpjiFEq3fwz8FVk,0.563,211293,0.555,5s9RCsybpjiFEq3fwz8FVk,0.0,4,0.431,-7.48,1,0.0349,145.077,4,https://api.spotify.com/v1/tracks/5s9RCsybpjiFEq3fwz8FVk,audio_features,spotify:track:5s9RCsybpjiFEq3fwz8FVk,0.316,0
3825,As I Destruct,Threat Signal,https://open.spotify.com/track/3A4Frlt2rRZXdG62QHAumL,2006,21,8.44e-06,https://api.spotify.com/v1/audio-analysis/3A4Frlt2rRZXdG62QHAumL,0.35600000000000004,249783,0.968,3A4Frlt2rRZXdG62QHAumL,0.293,8,0.29100000000000004,-4.822,1,0.0994,155.036,3,https://api.spotify.com/v1/tracks/3A4Frlt2rRZXdG62QHAumL,audio_features,spotify:track:3A4Frlt2rRZXdG62QHAumL,0.14400000000000002,0
3826,My Lullaby,Theatres Des Vampires,https://open.spotify.com/track/1iGe8Co3de6ZiCPS2t3gDQ,2005,8,6.709999999999999e-05,https://api.spotify.com/v1/audio-analysis/1iGe8Co3de6ZiCPS2t3gDQ,0.40299999999999997,242000,0.831,1iGe8Co3de6ZiCPS2t3gDQ,0.258,4,0.0543,-7.336,1,0.0331,154.92,4,https://api.spotify.com/v1/tracks/1iGe8Co3de6ZiCPS2t3gDQ,audio_features,spotify:track:1iGe8Co3de6ZiCPS2t3gDQ,0.738,0
3827,Solo,Los Amantes De Lola,https://open.spotify.com/track/04OKYsg9v0z7GqZYNWsqa2,2001,18,0.0759,https://api.spotify.com/v1/audio-analysis/04OKYsg9v0z7GqZYNWsqa2,0.626,228400,0.7140000000000001,04OKYsg9v0z7GqZYNWsqa2,0.00123,11,0.0903,-8.291,0,0.0264,128.705,4,https://api.spotify.com/v1/tracks/04OKYsg9v0z7GqZYNWsqa2,audio_features,spotify:track:04OKYsg9v0z7GqZYNWsqa2,0.53,0
3828,Catherine And The Mirror,Jan A.P. Kaczmarek,https://open.spotify.com/track/7CkMs8mxrkuNzJJuw7pL2t,1997,3,0.9520000000000001,https://api.spotify.com/v1/audio-analysis/7CkMs8mxrkuNzJJuw7pL2t,0.285,168666,0.18,7CkMs8mxrkuNzJJuw7pL2t,0.631,9,0.10099999999999999,-15.034,0,0.0443,36.968,3,https://api.spotify.com/v1/tracks/7CkMs8mxrkuNzJJuw7pL2t,audio_features,spotify:track:7CkMs8mxrkuNzJJuw7pL2t,0.0384,0
3829,Psiko Garden - AnD Remix,Alex Dolby,https://open.spotify.com/track/2YdXNgoQs6Dq0dEJJoSi6i,2004,2,0.00987,https://api.spotify.com/v1/audio-analysis/2YdXNgoQs6Dq0dEJJoSi6i,0.401,363000,0.965,2YdXNgoQs6Dq0dEJJoSi6i,0.9840000000000001,6,0.0825,-8.592,0,0.08800000000000001,145.996,4,https://api.spotify.com/v1/tracks/2YdXNgoQs6Dq0dEJJoSi6i,audio_features,spotify:track:2YdXNgoQs6Dq0dEJJoSi6i,0.517,0
3830,Under A Serpent Sun,At The Gates,https://open.spotify.com/track/4Jg1FIbHlwoRi0olOJxtcF,1995,34,3.66e-06,https://api.spotify.com/v1/audio-analysis/4Jg1FIbHlwoRi0olOJxtcF,0.171,239293,0.983,4Jg1FIbHlwoRi0olOJxtcF,0.887,7,0.299,-7.688,1,0.191,79.262,4,https://api.spotify.com/v1/tracks/4Jg1FIbHlwoRi0olOJxtcF,audio_features,spotify:track:4Jg1FIbHlwoRi0olOJxtcF,0.184,0
3831,"""This Is Your Moment""",Alan Silvestri,https://open.spotify.com/track/42CVhGLbT1LOWfTWhA8G5U,2006,8,0.767,https://api.spotify.com/v1/audio-analysis/42CVhGLbT1LOWfTWhA8G5U,0.254,130733,0.174,42CVhGLbT1LOWfTWhA8G5U,0.435,7,0.10300000000000001,-17.881,1,0.0439,85.361,4,https://api.spotify.com/v1/tracks/42CVhGLbT1LOWfTWhA8G5U,audio_features,spotify:track:42CVhGLbT1LOWfTWhA8G5U,0.0395,0
3832,Thief In The Night,Anam Cara,https://open.spotify.com/track/5BBmzhpF5sUQpf1f31Mz7x,2006,0,0.0267,https://api.spotify.com/v1/audio-analysis/5BBmzhpF5sUQpf1f31Mz7x,0.231,259600,0.971,5BBmzhpF5sUQpf1f31Mz7x,0.00041600000000000003,6,0.33,-5.431,1,0.293,84.711,4,https://api.spotify.com/v1/tracks/5BBmzhpF5sUQpf1f31Mz7x,audio_features,spotify:track:5BBmzhpF5sUQpf1f31Mz7x,0.11900000000000001,0
3833,Top No Esta Muerto,FRANK T,https://open.spotify.com/track/2WTb1U4lDn7EZ5GKxRoZKy,1996,9,0.109,https://api.spotify.com/v1/audio-analysis/2WTb1U4lDn7EZ5GKxRoZKy,0.5670000000000001,268667,0.574,2WTb1U4lDn7EZ5GKxRoZKy,0.00041,1,0.275,-13.894,1,0.428,193.62599999999998,4,https://api.spotify.com/v1/tracks/2WTb1U4lDn7EZ5GKxRoZKy,audio_features,spotify:track:2WTb1U4lDn7EZ5GKxRoZKy,0.633,0
3834,Girl From The North Country,Rod Stewart,https://open.spotify.com/track/3dlW2O61izyqHldHlZjjPF,2002,18,0.8420000000000001,https://api.spotify.com/v1/audio-analysis/3dlW2O61izyqHldHlZjjPF,0.389,232280,0.332,3dlW2O61izyqHldHlZjjPF,0.00297,11,0.102,-17.229,1,0.0849,120.035,4,https://api.spotify.com/v1/tracks/3dlW2O61izyqHldHlZjjPF,audio_features,spotify:track:3dlW2O61izyqHldHlZjjPF,0.395,0
3835,Give This a Whirl,Color Filter,https://open.spotify.com/track/2uDU8TSDqn1bYBFUxRhx4S,2000,0,0.13,https://api.spotify.com/v1/audio-analysis/2uDU8TSDqn1bYBFUxRhx4S,0.584,289333,0.8590000000000001,2uDU8TSDqn1bYBFUxRhx4S,0.0665,5,0.0976,-7.892,1,0.0325,128.028,4,https://api.spotify.com/v1/tracks/2uDU8TSDqn1bYBFUxRhx4S,audio_features,spotify:track:2uDU8TSDqn1bYBFUxRhx4S,0.667,0
3836,Sexuality in the Eighties,Stereo De Luxe,https://open.spotify.com/track/5roxJAIsTlqM28f7USyA7L,2007,0,0.102,https://api.spotify.com/v1/audio-analysis/5roxJAIsTlqM28f7USyA7L,0.777,200671,0.669,5roxJAIsTlqM28f7USyA7L,0.0,2,0.0909,-7.935,0,0.0458,122.988,4,https://api.spotify.com/v1/tracks/5roxJAIsTlqM28f7USyA7L,audio_features,spotify:track:5roxJAIsTlqM28f7USyA7L,0.5,0
3837,Neon Invasion,Neon Plastix,https://open.spotify.com/track/15NPX7phxgKpJ6h8yxuOCr,2006,11,5.96e-05,https://api.spotify.com/v1/audio-analysis/15NPX7phxgKpJ6h8yxuOCr,0.498,251640,0.92,15NPX7phxgKpJ6h8yxuOCr,0.0236,7,0.385,-5.919,0,0.0505,147.97799999999998,4,https://api.spotify.com/v1/tracks/15NPX7phxgKpJ6h8yxuOCr,audio_features,spotify:track:15NPX7phxgKpJ6h8yxuOCr,0.524,0
3838,Frijoles,Aesop Rock,https://open.spotify.com/track/3MpllmjstetzOC6IoP34fM,2003,19,0.41200000000000003,https://api.spotify.com/v1/audio-analysis/3MpllmjstetzOC6IoP34fM,0.596,228733,0.7759999999999999,3MpllmjstetzOC6IoP34fM,2.26e-05,1,0.163,-7.997999999999999,1,0.451,81.934,4,https://api.spotify.com/v1/tracks/3MpllmjstetzOC6IoP34fM,audio_features,spotify:track:3MpllmjstetzOC6IoP34fM,0.861,0
3839,Let Your Hair Hang Down,Catapult,https://open.spotify.com/track/2ChoSwuvUgXx3PbWyLxuHW,2002,4,0.0831,https://api.spotify.com/v1/audio-analysis/2ChoSwuvUgXx3PbWyLxuHW,0.436,161280,0.945,2ChoSwuvUgXx3PbWyLxuHW,0.0,11,0.121,-4.702,0,0.0718,141.931,4,https://api.spotify.com/v1/tracks/2ChoSwuvUgXx3PbWyLxuHW,audio_features,spotify:track:2ChoSwuvUgXx3PbWyLxuHW,0.765,0
3840,Whisper Softly,Chasing Furies,https://open.spotify.com/track/1tp52p6aMKn1lMRAlxkj9w,1999,3,0.863,https://api.spotify.com/v1/audio-analysis/1tp52p6aMKn1lMRAlxkj9w,0.33,208422,0.28,1tp52p6aMKn1lMRAlxkj9w,0.000404,4,0.107,-11.511,0,0.0275,159.623,3,https://api.spotify.com/v1/tracks/1tp52p6aMKn1lMRAlxkj9w,audio_features,spotify:track:1tp52p6aMKn1lMRAlxkj9w,0.245,0
3841,Lies - New Jack Remix,En Vogue,https://open.spotify.com/track/6VvJuMGpEny9mvVXu182Jx,1991,8,0.0382,https://api.spotify.com/v1/audio-analysis/6VvJuMGpEny9mvVXu182Jx,0.763,343533,0.7559999999999999,6VvJuMGpEny9mvVXu182Jx,0.107,10,0.32799999999999996,-7.672000000000001,0,0.0537,106.899,4,https://api.spotify.com/v1/tracks/6VvJuMGpEny9mvVXu182Jx,audio_features,spotify:track:6VvJuMGpEny9mvVXu182Jx,0.799,0
3842,So Far,MU330,https://open.spotify.com/track/4YwmrJwpdYUHosNXTnJWMG,1997,3,0.0118,https://api.spotify.com/v1/audio-analysis/4YwmrJwpdYUHosNXTnJWMG,0.579,219467,0.758,4YwmrJwpdYUHosNXTnJWMG,0.00414,4,0.0807,-4.455,1,0.0316,121.76100000000001,4,https://api.spotify.com/v1/tracks/4YwmrJwpdYUHosNXTnJWMG,audio_features,spotify:track:4YwmrJwpdYUHosNXTnJWMG,0.879,0
3843,Valmis,Scandinavian Music Group,https://open.spotify.com/track/0hqvAnTcDQJ1eUwijodzAE,2006,19,0.7559999999999999,https://api.spotify.com/v1/audio-analysis/0hqvAnTcDQJ1eUwijodzAE,0.491,174867,0.509,0hqvAnTcDQJ1eUwijodzAE,0.0027199999999999998,2,0.205,-7.79,1,0.0321,140.925,4,https://api.spotify.com/v1/tracks/0hqvAnTcDQJ1eUwijodzAE,audio_features,spotify:track:0hqvAnTcDQJ1eUwijodzAE,0.303,0
3844,Alone,Charlie Dore,https://open.spotify.com/track/3JVe1wEbjUUSVAV3baPRbB,2009,0,0.988,https://api.spotify.com/v1/audio-analysis/3JVe1wEbjUUSVAV3baPRbB,0.39899999999999997,190373,0.121,3JVe1wEbjUUSVAV3baPRbB,0.00349,1,0.163,-13.546,1,0.0335,97.708,4,https://api.spotify.com/v1/tracks/3JVe1wEbjUUSVAV3baPRbB,audio_features,spotify:track:3JVe1wEbjUUSVAV3baPRbB,0.251,0
3845,The Christmas Song,Celtic Woman,https://open.spotify.com/track/1S0OZ3pdQohICDTJToDU8O,2006,20,0.951,https://api.spotify.com/v1/audio-analysis/1S0OZ3pdQohICDTJToDU8O,0.314,215760,0.138,1S0OZ3pdQohICDTJToDU8O,9.350000000000001e-05,3,0.135,-14.84,1,0.0355,123.071,4,https://api.spotify.com/v1/tracks/1S0OZ3pdQohICDTJToDU8O,audio_features,spotify:track:1S0OZ3pdQohICDTJToDU8O,0.122,0
3846,Subterra,Saru,https://open.spotify.com/track/12hbP4AxGpMXINVamsAkuB,2001,2,0.5660000000000001,https://api.spotify.com/v1/audio-analysis/12hbP4AxGpMXINVamsAkuB,0.743,418535,0.8590000000000001,12hbP4AxGpMXINVamsAkuB,0.88,5,0.126,-5.113,0,0.0543,92.025,4,https://api.spotify.com/v1/tracks/12hbP4AxGpMXINVamsAkuB,audio_features,spotify:track:12hbP4AxGpMXINVamsAkuB,0.6609999999999999,0
3847,Gegen den Strom,Accessory,https://open.spotify.com/track/0lDsj5a3wALDZtnt9gPJDw,2008,0,7.68e-05,https://api.spotify.com/v1/audio-analysis/0lDsj5a3wALDZtnt9gPJDw,0.48200000000000004,298040,0.956,0lDsj5a3wALDZtnt9gPJDw,0.141,11,0.295,-4.426,0,0.0676,104.025,4,https://api.spotify.com/v1/tracks/0lDsj5a3wALDZtnt9gPJDw,audio_features,spotify:track:0lDsj5a3wALDZtnt9gPJDw,0.226,0
3848,Returning To Haarad El Chamon,Diabolical Masquerade,https://open.spotify.com/track/1tmUg4dWvz5hOseYpjvKax,2001,3,4.62e-06,https://api.spotify.com/v1/audio-analysis/1tmUg4dWvz5hOseYpjvKax,0.37,45227,0.62,1tmUg4dWvz5hOseYpjvKax,0.0935,11,0.47200000000000003,-6.88,0,0.043,130.12,3,https://api.spotify.com/v1/tracks/1tmUg4dWvz5hOseYpjvKax,audio_features,spotify:track:1tmUg4dWvz5hOseYpjvKax,0.807,0
3849,Every Disguise,Lusine,https://open.spotify.com/track/28258dLgC8WMmrQMaZnss8,2009,17,0.0121,https://api.spotify.com/v1/audio-analysis/28258dLgC8WMmrQMaZnss8,0.813,253827,0.552,28258dLgC8WMmrQMaZnss8,0.8490000000000001,1,0.0725,-8.311,1,0.13,121.991,4,https://api.spotify.com/v1/tracks/28258dLgC8WMmrQMaZnss8,audio_features,spotify:track:28258dLgC8WMmrQMaZnss8,0.507,0
3850,Makaneon,Ruxpin,https://open.spotify.com/track/4W1REYL3cwFBvsx0zaeMUe,2003,3,0.588,https://api.spotify.com/v1/audio-analysis/4W1REYL3cwFBvsx0zaeMUe,0.639,295947,0.391,4W1REYL3cwFBvsx0zaeMUe,0.902,7,0.10400000000000001,-14.61,0,0.0424,94.014,4,https://api.spotify.com/v1/tracks/4W1REYL3cwFBvsx0zaeMUe,audio_features,spotify:track:4W1REYL3cwFBvsx0zaeMUe,0.585,0
3851,Tijuca,Randy Brecker,https://open.spotify.com/track/4t20TiTxrRF6Wvs6DzBeR8,1997,0,0.628,https://api.spotify.com/v1/audio-analysis/4t20TiTxrRF6Wvs6DzBeR8,0.446,318800,0.498,4t20TiTxrRF6Wvs6DzBeR8,0.82,8,0.132,-11.763,1,0.0395,153.525,4,https://api.spotify.com/v1/tracks/4t20TiTxrRF6Wvs6DzBeR8,audio_features,spotify:track:4t20TiTxrRF6Wvs6DzBeR8,0.397,0
3852,It's Bought To Happen To'm,Da Headbussaz,https://open.spotify.com/track/2w0iC1Gp0367kXrUkTF9ra,2002,5,0.737,https://api.spotify.com/v1/audio-analysis/2w0iC1Gp0367kXrUkTF9ra,0.6659999999999999,32800,0.11900000000000001,2w0iC1Gp0367kXrUkTF9ra,0.0,10,0.196,-13.482000000000001,0,0.39899999999999997,149.472,1,https://api.spotify.com/v1/tracks/2w0iC1Gp0367kXrUkTF9ra,audio_features,spotify:track:2w0iC1Gp0367kXrUkTF9ra,0.79,0
3853,Somebody Else's Parking Lot in Sebastopol,The Extra Glenns,https://open.spotify.com/track/3BCoSNksGjwFTjZeHsUX7C,2002,18,0.0803,https://api.spotify.com/v1/audio-analysis/3BCoSNksGjwFTjZeHsUX7C,0.568,137947,0.607,3BCoSNksGjwFTjZeHsUX7C,0.0,2,0.332,-7.193,1,0.027999999999999997,151.09,4,https://api.spotify.com/v1/tracks/3BCoSNksGjwFTjZeHsUX7C,audio_features,spotify:track:3BCoSNksGjwFTjZeHsUX7C,0.7390000000000001,0
3854,Wherever I May Roam,Metallica,https://open.spotify.com/track/49rcSzMayJhIwGf0CJCaxJ,1991,60,0.000526,https://api.spotify.com/v1/audio-analysis/49rcSzMayJhIwGf0CJCaxJ,0.5539999999999999,404240,0.816,49rcSzMayJhIwGf0CJCaxJ,0.000711,11,0.0988,-7.871,1,0.0353,131.409,4,https://api.spotify.com/v1/tracks/49rcSzMayJhIwGf0CJCaxJ,audio_features,spotify:track:49rcSzMayJhIwGf0CJCaxJ,0.36200000000000004,0
3855,Wrapped Up,Canned Heat,https://open.spotify.com/track/7pgRLDLfyu3s0T1iqKo8fu,1998,1,0.0122,https://api.spotify.com/v1/audio-analysis/7pgRLDLfyu3s0T1iqKo8fu,0.514,196547,0.494,7pgRLDLfyu3s0T1iqKo8fu,0.0763,2,0.327,-17.03,1,0.0584,147.564,4,https://api.spotify.com/v1/tracks/7pgRLDLfyu3s0T1iqKo8fu,audio_features,spotify:track:7pgRLDLfyu3s0T1iqKo8fu,0.851,0
3856,Todo Por Tu Amor,Carlos Ponce,https://open.spotify.com/track/4d0ycsltBywVIKYJLfDTN6,1998,9,0.0205,https://api.spotify.com/v1/audio-analysis/4d0ycsltBywVIKYJLfDTN6,0.703,262000,0.9009999999999999,4d0ycsltBywVIKYJLfDTN6,0.0,2,0.139,-6.965,1,0.0364,110.012,4,https://api.spotify.com/v1/tracks/4d0ycsltBywVIKYJLfDTN6,audio_features,spotify:track:4d0ycsltBywVIKYJLfDTN6,0.85,0
3857,Heartbreaker,will.i.am,https://open.spotify.com/track/36ct7KIIhHYIhS8hSCF5Qj,2007,32,0.0352,https://api.spotify.com/v1/audio-analysis/36ct7KIIhHYIhS8hSCF5Qj,0.7879999999999999,327880,0.5489999999999999,36ct7KIIhHYIhS8hSCF5Qj,0.127,9,0.147,-8.793,0,0.0732,120.051,4,https://api.spotify.com/v1/tracks/36ct7KIIhHYIhS8hSCF5Qj,audio_features,spotify:track:36ct7KIIhHYIhS8hSCF5Qj,0.449,0
3858,Just to See You Again,Marilyn Scott,https://open.spotify.com/track/20eNOcLEZdOB3xO359RbjQ,1996,2,0.45899999999999996,https://api.spotify.com/v1/audio-analysis/20eNOcLEZdOB3xO359RbjQ,0.515,277440,0.314,20eNOcLEZdOB3xO359RbjQ,0.0,0,0.0784,-11.279000000000002,1,0.0485,97.459,3,https://api.spotify.com/v1/tracks/20eNOcLEZdOB3xO359RbjQ,audio_features,spotify:track:20eNOcLEZdOB3xO359RbjQ,0.158,0
3859,Drop That Heater,Omarion,https://open.spotify.com/track/0QZinmStxUiJ6HohLvvqrp,2005,18,0.00187,https://api.spotify.com/v1/audio-analysis/0QZinmStxUiJ6HohLvvqrp,0.858,293160,0.765,0QZinmStxUiJ6HohLvvqrp,2.9299999999999997e-05,1,0.12300000000000001,-6.8839999999999995,1,0.3,98.995,4,https://api.spotify.com/v1/tracks/0QZinmStxUiJ6HohLvvqrp,audio_features,spotify:track:0QZinmStxUiJ6HohLvvqrp,0.711,0
3860,Khepera - Original Mix,Aly & Fila,https://open.spotify.com/track/6MjoQG0rDQum7v5xQXxtDW,2009,3,0.0113,https://api.spotify.com/v1/audio-analysis/6MjoQG0rDQum7v5xQXxtDW,0.544,298286,0.99,6MjoQG0rDQum7v5xQXxtDW,0.505,10,0.138,-6.507000000000001,0,0.0584,140.002,4,https://api.spotify.com/v1/tracks/6MjoQG0rDQum7v5xQXxtDW,audio_features,spotify:track:6MjoQG0rDQum7v5xQXxtDW,0.48200000000000004,0
3861,The Book Of Spells,Jeff Rona,https://open.spotify.com/track/6DYFv9vbF6df8LJHsKirIw,2004,0,0.389,https://api.spotify.com/v1/audio-analysis/6DYFv9vbF6df8LJHsKirIw,0.16699999999999998,125320,0.272,6DYFv9vbF6df8LJHsKirIw,0.8690000000000001,2,0.11,-13.075,0,0.0432,70.429,3,https://api.spotify.com/v1/tracks/6DYFv9vbF6df8LJHsKirIw,audio_features,spotify:track:6DYFv9vbF6df8LJHsKirIw,0.0316,0
3862,The Second Coming,Morifade,https://open.spotify.com/track/7AsyloR6F4EpiCuW9we6tf,2004,1,0.0031,https://api.spotify.com/v1/audio-analysis/7AsyloR6F4EpiCuW9we6tf,0.401,264773,0.955,7AsyloR6F4EpiCuW9we6tf,0.0006580000000000001,2,0.105,-2.752,0,0.0684,151.888,3,https://api.spotify.com/v1/tracks/7AsyloR6F4EpiCuW9we6tf,audio_features,spotify:track:7AsyloR6F4EpiCuW9we6tf,0.41600000000000004,0
3863,Zoomtown Zeitlupiges,Once11,https://open.spotify.com/track/0LxYF7yD8T2R9A8Un1w6tN,2001,0,0.0123,https://api.spotify.com/v1/audio-analysis/0LxYF7yD8T2R9A8Un1w6tN,0.629,189920,0.545,0LxYF7yD8T2R9A8Un1w6tN,0.539,5,0.506,-11.802999999999999,0,0.401,169.94099999999997,4,https://api.spotify.com/v1/tracks/0LxYF7yD8T2R9A8Un1w6tN,audio_features,spotify:track:0LxYF7yD8T2R9A8Un1w6tN,0.33,0
3864,Probablemente,Franco De Vita,https://open.spotify.com/track/26czWURBIck4oxCKgL9Ntm,2008,37,0.581,https://api.spotify.com/v1/audio-analysis/26czWURBIck4oxCKgL9Ntm,0.65,219467,0.315,26czWURBIck4oxCKgL9Ntm,1.16e-06,2,0.102,-8.423,1,0.0312,115.038,4,https://api.spotify.com/v1/tracks/26czWURBIck4oxCKgL9Ntm,audio_features,spotify:track:26czWURBIck4oxCKgL9Ntm,0.418,0
3865,Como la avellaneda - Live Olympia París; 2016 Remastered Version,Compay Segundo,https://open.spotify.com/track/58NfuwwFfDUxOLVbDvXlGv,1998,12,0.5329999999999999,https://api.spotify.com/v1/audio-analysis/58NfuwwFfDUxOLVbDvXlGv,0.5429999999999999,248872,0.5539999999999999,58NfuwwFfDUxOLVbDvXlGv,0.0389,9,0.7340000000000001,-8.02,1,0.124,86.281,4,https://api.spotify.com/v1/tracks/58NfuwwFfDUxOLVbDvXlGv,audio_features,spotify:track:58NfuwwFfDUxOLVbDvXlGv,0.46799999999999997,0
3866,Lazy Mary (Luna Mezza Mare) (with Joe Reisman & His Orchestra),Lou Monte,https://open.spotify.com/track/61XbTTT5vkPP6RWXJSApkV,1991,39,0.266,https://api.spotify.com/v1/audio-analysis/61XbTTT5vkPP6RWXJSApkV,0.743,160267,0.6579999999999999,61XbTTT5vkPP6RWXJSApkV,0.0,10,0.17,-8.479,1,0.045,121.71799999999999,4,https://api.spotify.com/v1/tracks/61XbTTT5vkPP6RWXJSApkV,audio_features,spotify:track:61XbTTT5vkPP6RWXJSApkV,0.972,0
3867,Hollywood And Vine,Mychael Danna,https://open.spotify.com/track/4IaM02bjF9S9Mo5S303QD0,2005,0,0.905,https://api.spotify.com/v1/audio-analysis/4IaM02bjF9S9Mo5S303QD0,0.179,75667,0.0789,4IaM02bjF9S9Mo5S303QD0,0.951,8,0.111,-20.730999999999998,0,0.0379,94.523,3,https://api.spotify.com/v1/tracks/4IaM02bjF9S9Mo5S303QD0,audio_features,spotify:track:4IaM02bjF9S9Mo5S303QD0,0.0326,0
3868,Kaikki pallot ilmassa,J. Karjalainen Electric Sauna,https://open.spotify.com/track/2TW3KJaEKhAWXBj7JEC1uP,2001,6,0.0361,https://api.spotify.com/v1/audio-analysis/2TW3KJaEKhAWXBj7JEC1uP,0.63,199800,0.68,2TW3KJaEKhAWXBj7JEC1uP,0.00571,10,0.0757,-8.566,0,0.0387,113.637,4,https://api.spotify.com/v1/tracks/2TW3KJaEKhAWXBj7JEC1uP,audio_features,spotify:track:2TW3KJaEKhAWXBj7JEC1uP,0.7879999999999999,0
3869,Twenty One (feat. Pinchers),Bounty Killer,https://open.spotify.com/track/65mxynq12PH6hunsA3STQt,2006,16,0.39399999999999996,https://api.spotify.com/v1/audio-analysis/65mxynq12PH6hunsA3STQt,0.631,225107,0.742,65mxynq12PH6hunsA3STQt,0.0,9,0.387,-6.284,1,0.273,94.74600000000001,4,https://api.spotify.com/v1/tracks/65mxynq12PH6hunsA3STQt,audio_features,spotify:track:65mxynq12PH6hunsA3STQt,0.585,0
3870,Marino Waltz,André Rieu,https://open.spotify.com/track/3xdzJLohMu4NCDoxn7U5A9,2002,16,0.643,https://api.spotify.com/v1/audio-analysis/3xdzJLohMu4NCDoxn7U5A9,0.185,146747,0.33399999999999996,3xdzJLohMu4NCDoxn7U5A9,0.9470000000000001,7,0.207,-11.094000000000001,1,0.0333,101.219,4,https://api.spotify.com/v1/tracks/3xdzJLohMu4NCDoxn7U5A9,audio_features,spotify:track:3xdzJLohMu4NCDoxn7U5A9,0.462,0
3871,JUST STAND UP!,Artists Stand Up To Cancer,https://open.spotify.com/track/1EiwZsCTu8cGSRdog30oYY,2008,33,0.174,https://api.spotify.com/v1/audio-analysis/1EiwZsCTu8cGSRdog30oYY,0.56,217067,0.958,1EiwZsCTu8cGSRdog30oYY,0.0,0,0.705,-1.119,1,0.0792,176.524,4,https://api.spotify.com/v1/tracks/1EiwZsCTu8cGSRdog30oYY,audio_features,spotify:track:1EiwZsCTu8cGSRdog30oYY,0.599,0
3872,Egal,Dritte Wahl,https://open.spotify.com/track/4VRh011Sx7iN9cCqrPEWnC,1992,3,0.0019199999999999998,https://api.spotify.com/v1/audio-analysis/4VRh011Sx7iN9cCqrPEWnC,0.387,196160,0.763,4VRh011Sx7iN9cCqrPEWnC,7.07e-06,0,0.133,-3.898,1,0.0475,102.56,3,https://api.spotify.com/v1/tracks/4VRh011Sx7iN9cCqrPEWnC,audio_features,spotify:track:4VRh011Sx7iN9cCqrPEWnC,0.561,0
3873,Someone New - Flexifingers Radio Edit,Dannii Minogue,https://open.spotify.com/track/2RNfoMJWwBWEENyEZtsmoR,1997,7,0.00443,https://api.spotify.com/v1/audio-analysis/2RNfoMJWwBWEENyEZtsmoR,0.59,225813,0.938,2RNfoMJWwBWEENyEZtsmoR,0.0246,1,0.32799999999999996,-5.688,1,0.0362,132.967,4,https://api.spotify.com/v1/tracks/2RNfoMJWwBWEENyEZtsmoR,audio_features,spotify:track:2RNfoMJWwBWEENyEZtsmoR,0.319,0
3874,Black Keyboard,Xiu Xiu,https://open.spotify.com/track/3MVm2WvbPKeWQBd5yDevMP,2008,7,0.787,https://api.spotify.com/v1/audio-analysis/3MVm2WvbPKeWQBd5yDevMP,0.621,237747,0.21600000000000003,3MVm2WvbPKeWQBd5yDevMP,0.00461,4,0.11800000000000001,-13.395999999999999,0,0.0286,96.595,4,https://api.spotify.com/v1/tracks/3MVm2WvbPKeWQBd5yDevMP,audio_features,spotify:track:3MVm2WvbPKeWQBd5yDevMP,0.0923,0
3875,Sosei - Reeloop remix,Airscape,https://open.spotify.com/track/4FhYIBNx3cybLyT1DGTJDU,2004,0,5e-05,https://api.spotify.com/v1/audio-analysis/4FhYIBNx3cybLyT1DGTJDU,0.5770000000000001,398840,0.883,4FhYIBNx3cybLyT1DGTJDU,0.768,10,0.0915,-5.435,0,0.0357,139.999,4,https://api.spotify.com/v1/tracks/4FhYIBNx3cybLyT1DGTJDU,audio_features,spotify:track:4FhYIBNx3cybLyT1DGTJDU,0.0646,0
3876,Blind,Silverchair,https://open.spotify.com/track/3OoZg5GIrewNd7kDTlgWPU,1994,34,0.027999999999999997,https://api.spotify.com/v1/audio-analysis/3OoZg5GIrewNd7kDTlgWPU,0.381,295893,0.7090000000000001,3OoZg5GIrewNd7kDTlgWPU,7.37e-05,7,0.0583,-6.01,1,0.0284,99.24799999999999,4,https://api.spotify.com/v1/tracks/3OoZg5GIrewNd7kDTlgWPU,audio_features,spotify:track:3OoZg5GIrewNd7kDTlgWPU,0.451,0
