,sp_name,sp_artist,sp_url,year,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
347,Rude Boy,Rihanna,https://open.spotify.com/track/60jzFy6Nn4M0iD1d94oteF,2010,0.113,https://api.spotify.com/v1/audio-analysis/60jzFy6Nn4M0iD1d94oteF,0.563,222920,0.75,60jzFy6Nn4M0iD1d94oteF,0.0,11,0.0788,-4.496,1,0.127,173.906,4,https://api.spotify.com/v1/tracks/60jzFy6Nn4M0iD1d94oteF,audio_features,spotify:track:60jzFy6Nn4M0iD1d94oteF,0.812
348,Telephone,Lady Gaga,https://open.spotify.com/track/6cpmdCX8DoKmh1WaN0V66c,2010,0.00521,https://api.spotify.com/v1/audio-analysis/6cpmdCX8DoKmh1WaN0V66c,0.824,220640,0.836,6cpmdCX8DoKmh1WaN0V66c,0.000817,3,0.112,-5.903,1,0.0404,122.014,4,https://api.spotify.com/v1/tracks/6cpmdCX8DoKmh1WaN0V66c,audio_features,spotify:track:6cpmdCX8DoKmh1WaN0V66c,0.716
349,Teenage Dream,Katy Perry,https://open.spotify.com/track/5jzKL4BDMClWqRguW5qZvh,2010,0.0162,https://api.spotify.com/v1/audio-analysis/5jzKL4BDMClWqRguW5qZvh,0.719,227741,0.798,5jzKL4BDMClWqRguW5qZvh,2.34e-06,10,0.134,-4.582,1,0.0361,120.011,4,https://api.spotify.com/v1/tracks/5jzKL4BDMClWqRguW5qZvh,audio_features,spotify:track:5jzKL4BDMClWqRguW5qZvh,0.591
350,Just the Way You Are,Bruno Mars,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ,2010,0.0151,https://api.spotify.com/v1/audio-analysis/7BqBn9nzAq8spo5e7cZ0dJ,0.637,220733,0.843,7BqBn9nzAq8spo5e7cZ0dJ,0.0,5,0.0876,-5.413,1,0.0432,109.012,4,https://api.spotify.com/v1/tracks/7BqBn9nzAq8spo5e7cZ0dJ,audio_features,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,0.434
351,Cooler Than Me - Single Mix,Mike Posner,https://open.spotify.com/track/2V4bv1fNWfTcyRJKmej6Sj,2010,0.179,https://api.spotify.com/v1/audio-analysis/2V4bv1fNWfTcyRJKmej6Sj,0.768,213293,0.82,2V4bv1fNWfTcyRJKmej6Sj,0.0,7,0.704,-4.63,0,0.0475,129.969,4,https://api.spotify.com/v1/tracks/2V4bv1fNWfTcyRJKmej6Sj,audio_features,spotify:track:2V4bv1fNWfTcyRJKmej6Sj,0.625
352,Imma Be,Black Eyed Peas,https://open.spotify.com/track/5OiLJ8tjUPFiPX2gVM8fxJ,2010,0.179,https://api.spotify.com/v1/audio-analysis/5OiLJ8tjUPFiPX2gVM8fxJ,0.597,257560,0.517,5OiLJ8tjUPFiPX2gVM8fxJ,0.0,0,0.307,-6.963,1,0.365,92.035,4,https://api.spotify.com/v1/tracks/5OiLJ8tjUPFiPX2gVM8fxJ,audio_features,spotify:track:5OiLJ8tjUPFiPX2gVM8fxJ,0.412
353,XO Tour Llif3,Lil Uzi Vert,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,2017,0.00264,https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO,0.732,182707,0.75,7GX5flRQZVHRAGd6B4TmDO,0.0,11,0.109,-6.366,0,0.231,155.096,4,https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO,audio_features,spotify:track:7GX5flRQZVHRAGd6B4TmDO,0.401
354,Uptown Funk,Mark Ronson,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS,2015,0.00801,https://api.spotify.com/v1/audio-analysis/32OlwWuMpZ6b0aN2RZOeMS,0.856,269667,0.609,32OlwWuMpZ6b0aN2RZOeMS,8.15e-05,0,0.0344,-7.223,1,0.0824,114.988,4,https://api.spotify.com/v1/tracks/32OlwWuMpZ6b0aN2RZOeMS,audio_features,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,0.928
355,Heart Attack,Trey Songz,https://open.spotify.com/track/25CA8QVJQrh5R05UUCaODM,2012,0.0593,https://api.spotify.com/v1/audio-analysis/25CA8QVJQrh5R05UUCaODM,0.608,233147,0.863,25CA8QVJQrh5R05UUCaODM,0.0,11,0.228,-4.87,1,0.131,150.029,4,https://api.spotify.com/v1/tracks/25CA8QVJQrh5R05UUCaODM,audio_features,spotify:track:25CA8QVJQrh5R05UUCaODM,0.476
356,Drank in My Cup,Kirko Bangz,https://open.spotify.com/track/3m8CQnnfJJp4eQMWWl3zay,2012,0.0114,https://api.spotify.com/v1/audio-analysis/3m8CQnnfJJp4eQMWWl3zay,0.451,232160,0.632,3m8CQnnfJJp4eQMWWl3zay,0.0,8,0.198,-7.98,0,0.297,132.89,4,https://api.spotify.com/v1/tracks/3m8CQnnfJJp4eQMWWl3zay,audio_features,spotify:track:3m8CQnnfJJp4eQMWWl3zay,0.234
357,Birthday Cake,Rihanna,https://open.spotify.com/track/4EfN6bixdOOgoLYR5C4cWo,2012,0.32,https://api.spotify.com/v1/audio-analysis/4EfN6bixdOOgoLYR5C4cWo,0.702,78200,0.826,4EfN6bixdOOgoLYR5C4cWo,0.000227,3,0.355,-6.498,1,0.0529,80.014,4,https://api.spotify.com/v1/tracks/4EfN6bixdOOgoLYR5C4cWo,audio_features,spotify:track:4EfN6bixdOOgoLYR5C4cWo,0.329
358,So Good,B.o.B,https://open.spotify.com/track/28GUjBGqZVcAV4PHSYzkj2,2012,0.0403,https://api.spotify.com/v1/audio-analysis/28GUjBGqZVcAV4PHSYzkj2,0.66,213253,0.9,28GUjBGqZVcAV4PHSYzkj2,0.0,7,0.219,-5.02,1,0.14,85.51,4,https://api.spotify.com/v1/tracks/28GUjBGqZVcAV4PHSYzkj2,audio_features,spotify:track:28GUjBGqZVcAV4PHSYzkj2,0.591
359,We Are The World,U.S.A. For Africa,https://open.spotify.com/track/3Z2tPWiNiIpg8UMMoowHIk,1985,0.189,https://api.spotify.com/v1/audio-analysis/3Z2tPWiNiIpg8UMMoowHIk,0.528,427333,0.447,3Z2tPWiNiIpg8UMMoowHIk,0.0,4,0.0745,-15.255,1,0.0435,72.58,4,https://api.spotify.com/v1/tracks/3Z2tPWiNiIpg8UMMoowHIk,audio_features,spotify:track:3Z2tPWiNiIpg8UMMoowHIk,0.292
360,Shout,Tears For Fears,https://open.spotify.com/track/2gQaQUhDCNGfBVXTvxAmXQ,1985,0.174,https://api.spotify.com/v1/audio-analysis/2gQaQUhDCNGfBVXTvxAmXQ,0.511,393667,0.942,2gQaQUhDCNGfBVXTvxAmXQ,1.87e-05,0,0.139,-10.407,1,0.0429,97.909,4,https://api.spotify.com/v1/tracks/2gQaQUhDCNGfBVXTvxAmXQ,audio_features,spotify:track:2gQaQUhDCNGfBVXTvxAmXQ,0.498
361,Part-Time Lover,Stevie Wonder,https://open.spotify.com/track/0Dm43YLUlGdePpSbI1ct8h,1985,0.165,https://api.spotify.com/v1/audio-analysis/0Dm43YLUlGdePpSbI1ct8h,0.662,252560,0.624,0Dm43YLUlGdePpSbI1ct8h,0.0,10,0.0674,-13.606,0,0.0417,174.513,4,https://api.spotify.com/v1/tracks/0Dm43YLUlGdePpSbI1ct8h,audio_features,spotify:track:0Dm43YLUlGdePpSbI1ct8h,0.961
362,Saving All My Love for You,Whitney Houston,https://open.spotify.com/track/1lx8ddGT5wCD6W2xmLeRKG,1985,0.593,https://api.spotify.com/v1/audio-analysis/1lx8ddGT5wCD6W2xmLeRKG,0.636,238467,0.264,1lx8ddGT5wCD6W2xmLeRKG,4.22e-05,6,0.275,-14.567,0,0.0263,99.304,3,https://api.spotify.com/v1/tracks/1lx8ddGT5wCD6W2xmLeRKG,audio_features,spotify:track:1lx8ddGT5wCD6W2xmLeRKG,0.264
363,Heaven,Bryan Adams,https://open.spotify.com/track/7gIILikJt30eOJ8oXql4if,1985,0.0651,https://api.spotify.com/v1/audio-analysis/7gIILikJt30eOJ8oXql4if,0.391,244800,0.544,7gIILikJt30eOJ8oXql4if,2.31e-06,0,0.15,-8.61,1,0.0265,139.946,4,https://api.spotify.com/v1/tracks/7gIILikJt30eOJ8oXql4if,audio_features,spotify:track:7gIILikJt30eOJ8oXql4if,0.379
364,Jump (For My Love),The Pointer Sisters,https://open.spotify.com/track/4k0bXm9Q4RaTuYi09i4lKK,1984,0.107,https://api.spotify.com/v1/audio-analysis/4k0bXm9Q4RaTuYi09i4lKK,0.86,262618,0.705,4k0bXm9Q4RaTuYi09i4lKK,8.87e-06,10,0.149,-12.514,0,0.0894,134.395,4,https://api.spotify.com/v1/tracks/4k0bXm9Q4RaTuYi09i4lKK,audio_features,spotify:track:4k0bXm9Q4RaTuYi09i4lKK,0.854
365,Talking In Your Sleep,The Romantics,https://open.spotify.com/track/7fRvtXvJMpGfTLdF0M09a1,1984,0.0289,https://api.spotify.com/v1/audio-analysis/7fRvtXvJMpGfTLdF0M09a1,0.72,235093,0.967,7fRvtXvJMpGfTLdF0M09a1,0.000345,9,0.142,-4.434,0,0.0343,129.766,4,https://api.spotify.com/v1/tracks/7fRvtXvJMpGfTLdF0M09a1,audio_features,spotify:track:7fRvtXvJMpGfTLdF0M09a1,0.977
366,Self Control,Laura Branigan,https://open.spotify.com/track/6JNJERZGJwDVgkmbohBw7u,1984,0.219,https://api.spotify.com/v1/audio-analysis/6JNJERZGJwDVgkmbohBw7u,0.814,246440,0.686,6JNJERZGJwDVgkmbohBw7u,0.00386,6,0.155,-12.172,0,0.0342,106.68,4,https://api.spotify.com/v1/tracks/6JNJERZGJwDVgkmbohBw7u,audio_features,spotify:track:6JNJERZGJwDVgkmbohBw7u,0.779
367,Let's Go Crazy,Prince,https://open.spotify.com/track/0QeI79sp1vS8L3JgpEO7mD,1984,0.0192,https://api.spotify.com/v1/audio-analysis/0QeI79sp1vS8L3JgpEO7mD,0.309,280000,0.93,0QeI79sp1vS8L3JgpEO7mD,0.0022,11,0.106,-6.399,1,0.125,195.815,4,https://api.spotify.com/v1/tracks/0QeI79sp1vS8L3JgpEO7mD,audio_features,spotify:track:0QeI79sp1vS8L3JgpEO7mD,0.376
368,Say It Isn't So - Remastered,Daryl Hall & John Oates,https://open.spotify.com/track/2bZswvNGESo7MKeg7SQ9rp,1984,0.0588,https://api.spotify.com/v1/audio-analysis/2bZswvNGESo7MKeg7SQ9rp,0.769,256673,0.595,2bZswvNGESo7MKeg7SQ9rp,0.0,4,0.18,-11.796,0,0.028,113.971,4,https://api.spotify.com/v1/tracks/2bZswvNGESo7MKeg7SQ9rp,audio_features,spotify:track:2bZswvNGESo7MKeg7SQ9rp,0.969
369,Hold Me Now,Thompson Twins,https://open.spotify.com/track/0BJU4rYOfj43xHw6gvTIwE,1984,0.658,https://api.spotify.com/v1/audio-analysis/0BJU4rYOfj43xHw6gvTIwE,0.787,286667,0.517,0BJU4rYOfj43xHw6gvTIwE,1.07e-05,7,0.292,-12.794,1,0.0332,108.186,4,https://api.spotify.com/v1/tracks/0BJU4rYOfj43xHw6gvTIwE,audio_features,spotify:track:0BJU4rYOfj43xHw6gvTIwE,0.885
370,Never Gonna Let You Go,Sérgio Mendes,https://open.spotify.com/track/5u8bqfaYSh0qVTsgslPknf,1983,0.567,https://api.spotify.com/v1/audio-analysis/5u8bqfaYSh0qVTsgslPknf,0.639,255600,0.403,5u8bqfaYSh0qVTsgslPknf,0.0,7,0.67,-12.401,1,0.0349,132.56,4,https://api.spotify.com/v1/tracks/5u8bqfaYSh0qVTsgslPknf,audio_features,spotify:track:5u8bqfaYSh0qVTsgslPknf,0.324
371,Hungry Like the Wolf - 2009 Remaster,Duran Duran,https://open.spotify.com/track/39lSeqnyjZJejRuaREfyLL,1983,0.0433,https://api.spotify.com/v1/audio-analysis/39lSeqnyjZJejRuaREfyLL,0.691,220627,0.812,39lSeqnyjZJejRuaREfyLL,1.16e-06,0,0.299,-7.772,1,0.0558,127.568,4,https://api.spotify.com/v1/tracks/39lSeqnyjZJejRuaREfyLL,audio_features,spotify:track:39lSeqnyjZJejRuaREfyLL,0.685
372,Let's Dance - 2018 Remaster,David Bowie,https://open.spotify.com/track/3ix6K4wZY29bCujrSznwFZ,1983,0.0125,https://api.spotify.com/v1/audio-analysis/3ix6K4wZY29bCujrSznwFZ,0.654,457676,0.743,3ix6K4wZY29bCujrSznwFZ,0.0272,10,0.153,-7.44,0,0.0605,114.846,4,https://api.spotify.com/v1/tracks/3ix6K4wZY29bCujrSznwFZ,audio_features,spotify:track:3ix6K4wZY29bCujrSznwFZ,0.632
373,Twilight Zone,Golden Earring,https://open.spotify.com/track/3ztKHejzVoxJRKSZHFFMdJ,1983,0.00785,https://api.spotify.com/v1/audio-analysis/3ztKHejzVoxJRKSZHFFMdJ,0.656,478107,0.756,3ztKHejzVoxJRKSZHFFMdJ,3.49e-05,11,0.0927,-6.516,0,0.0399,118.56,4,https://api.spotify.com/v1/tracks/3ztKHejzVoxJRKSZHFFMdJ,audio_features,spotify:track:3ztKHejzVoxJRKSZHFFMdJ,0.542
374,DJ Got Us Fallin' In Love (feat. Pitbull),Usher,https://open.spotify.com/track/4356Typ82hUiFAynbLYbPn,2010,0.0338,https://api.spotify.com/v1/audio-analysis/4356Typ82hUiFAynbLYbPn,0.663,220800,0.861,4356Typ82hUiFAynbLYbPn,0.0,7,0.082,-3.398,0,0.109,119.963,4,https://api.spotify.com/v1/tracks/4356Typ82hUiFAynbLYbPn,audio_features,spotify:track:4356Typ82hUiFAynbLYbPn,0.654
375,Billionaire (feat. Bruno Mars),Travie McCoy,https://open.spotify.com/track/2M9ULmQwTaTGmAdXaXpfz5,2010,0.297,https://api.spotify.com/v1/audio-analysis/2M9ULmQwTaTGmAdXaXpfz5,0.633,211160,0.673,2M9ULmQwTaTGmAdXaXpfz5,0.0,6,0.206,-6.403,0,0.258,86.776,4,https://api.spotify.com/v1/tracks/2M9ULmQwTaTGmAdXaXpfz5,audio_features,spotify:track:2M9ULmQwTaTGmAdXaXpfz5,0.659
376,Not Afraid,Eminem,https://open.spotify.com/track/7Ie9W94M7OjPoZVV216Xus,2010,0.529,https://api.spotify.com/v1/audio-analysis/7Ie9W94M7OjPoZVV216Xus,0.855,248133,0.954,7Ie9W94M7OjPoZVV216Xus,0.0,0,0.205,-1.19,0,0.264,114.635,5,https://api.spotify.com/v1/tracks/7Ie9W94M7OjPoZVV216Xus,audio_features,spotify:track:7Ie9W94M7OjPoZVV216Xus,0.668
377,Replay,Iyaz,https://open.spotify.com/track/5vlEg2fT4cFWAqU5QptIpQ,2010,0.173,https://api.spotify.com/v1/audio-analysis/5vlEg2fT4cFWAqU5QptIpQ,0.706,182307,0.751,5vlEg2fT4cFWAqU5QptIpQ,0.0,9,0.168,-6.323,1,0.0708,91.031,4,https://api.spotify.com/v1/tracks/5vlEg2fT4cFWAqU5QptIpQ,audio_features,spotify:track:5vlEg2fT4cFWAqU5QptIpQ,0.195
378,Sexy Chick (feat. Akon),David Guetta,https://open.spotify.com/track/4MKzCHlZvkwJOQRNkdw4zq,2010,0.0816,https://api.spotify.com/v1/audio-analysis/4MKzCHlZvkwJOQRNkdw4zq,0.809,194347,0.562,4MKzCHlZvkwJOQRNkdw4zq,0.000418,11,0.105,-7.694,0,0.0534,130.003,4,https://api.spotify.com/v1/tracks/4MKzCHlZvkwJOQRNkdw4zq,audio_features,spotify:track:4MKzCHlZvkwJOQRNkdw4zq,0.798
379,Breakeven,The Script,https://open.spotify.com/track/38xWaVFKaxZlMFvzNff2aW,2010,0.173,https://api.spotify.com/v1/audio-analysis/38xWaVFKaxZlMFvzNff2aW,0.63,261427,0.698,38xWaVFKaxZlMFvzNff2aW,0.0,10,0.0789,-4.51,1,0.0244,94.023,4,https://api.spotify.com/v1/tracks/38xWaVFKaxZlMFvzNff2aW,audio_features,spotify:track:38xWaVFKaxZlMFvzNff2aW,0.529
380,Your love is my drug,Made famous by Ke$ha,https://open.spotify.com/track/2DKE0fl2pO9dkljuupQZb5,2010,0.0626,https://api.spotify.com/v1/audio-analysis/2DKE0fl2pO9dkljuupQZb5,0.902,179667,0.623,2DKE0fl2pO9dkljuupQZb5,0.0,6,0.0654,-6.647,1,0.0967,120.05,4,https://api.spotify.com/v1/tracks/2DKE0fl2pO9dkljuupQZb5,audio_features,spotify:track:2DKE0fl2pO9dkljuupQZb5,0.725
381,I Gotta Feeling,Black Eyed Peas,https://open.spotify.com/track/4vp2J1l5RD4gMZwGFLfRAu,2010,0.0873,https://api.spotify.com/v1/audio-analysis/4vp2J1l5RD4gMZwGFLfRAu,0.743,289133,0.766,4vp2J1l5RD4gMZwGFLfRAu,0.0,0,0.509,-6.375,1,0.0265,127.96,4,https://api.spotify.com/v1/tracks/4vp2J1l5RD4gMZwGFLfRAu,audio_features,spotify:track:4vp2J1l5RD4gMZwGFLfRAu,0.61
382,Mask Off,Future,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx,2017,0.0102,https://api.spotify.com/v1/audio-analysis/0VgkVdmE4gld66l8iyGjgx,0.833,204600,0.434,0VgkVdmE4gld66l8iyGjgx,0.0219,2,0.165,-8.795,1,0.431,150.062,4,https://api.spotify.com/v1/tracks/0VgkVdmE4gld66l8iyGjgx,audio_features,spotify:track:0VgkVdmE4gld66l8iyGjgx,0.281
383,Uptown Funk,Mark Ronson,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS,2015,0.00801,https://api.spotify.com/v1/audio-analysis/32OlwWuMpZ6b0aN2RZOeMS,0.856,269667,0.609,32OlwWuMpZ6b0aN2RZOeMS,8.15e-05,0,0.0344,-7.223,1,0.0824,114.988,4,https://api.spotify.com/v1/tracks/32OlwWuMpZ6b0aN2RZOeMS,audio_features,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,0.928
384,Uptown Funk,Mark Ronson,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS,2015,0.00801,https://api.spotify.com/v1/audio-analysis/32OlwWuMpZ6b0aN2RZOeMS,0.856,269667,0.609,32OlwWuMpZ6b0aN2RZOeMS,8.15e-05,0,0.0344,-7.223,1,0.0824,114.988,4,https://api.spotify.com/v1/tracks/32OlwWuMpZ6b0aN2RZOeMS,audio_features,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,0.928
385,50 Ways to Say Goodbye,Train,https://open.spotify.com/track/2NniAhAtkRACaMeYt48xlD,2012,0.000284,https://api.spotify.com/v1/audio-analysis/2NniAhAtkRACaMeYt48xlD,0.591,247947,0.935,2NniAhAtkRACaMeYt48xlD,0.000278,6,0.142,-2.664,1,0.0478,140.043,4,https://api.spotify.com/v1/tracks/2NniAhAtkRACaMeYt48xlD,audio_features,spotify:track:2NniAhAtkRACaMeYt48xlD,0.736
386,Red Solo Cup,Toby Keith,https://open.spotify.com/track/4YKAOXyqkKZ5gOZR0AmVMN,2012,0.287,https://api.spotify.com/v1/audio-analysis/4YKAOXyqkKZ5gOZR0AmVMN,0.535,223387,0.56,4YKAOXyqkKZ5gOZR0AmVMN,0.0,4,0.209,-6.586,1,0.0901,164.17,4,https://api.spotify.com/v1/tracks/4YKAOXyqkKZ5gOZR0AmVMN,audio_features,spotify:track:4YKAOXyqkKZ5gOZR0AmVMN,0.785
387,Love You Like A Love Song,Selena Gomez & The Scene,https://open.spotify.com/track/0laYHRpNTS6i8FXdupHkJ4,2012,0.0761,https://api.spotify.com/v1/audio-analysis/0laYHRpNTS6i8FXdupHkJ4,0.858,188453,0.678,0laYHRpNTS6i8FXdupHkJ4,0.0,1,0.0741,-3.87,0,0.0469,117.009,4,https://api.spotify.com/v1/tracks/0laYHRpNTS6i8FXdupHkJ4,audio_features,spotify:track:0laYHRpNTS6i8FXdupHkJ4,0.922
388,Turn Up the Music,Chris Brown,https://open.spotify.com/track/1RMRkCn07y2xtBip9DzwmC,2012,0.000238,https://api.spotify.com/v1/audio-analysis/1RMRkCn07y2xtBip9DzwmC,0.594,227973,0.841,1RMRkCn07y2xtBip9DzwmC,2.22e-06,1,0.156,-5.792,1,0.102,129.925,4,https://api.spotify.com/v1/tracks/1RMRkCn07y2xtBip9DzwmC,audio_features,spotify:track:1RMRkCn07y2xtBip9DzwmC,0.643
389,"Live Fast, Die Young",Keith Hagger,https://open.spotify.com/track/30hwa9p7CU4i90o9l5YMVL,2012,0.786,https://api.spotify.com/v1/audio-analysis/30hwa9p7CU4i90o9l5YMVL,0.71,185907,0.375,30hwa9p7CU4i90o9l5YMVL,6.14e-05,2,0.0855,-9.064,1,0.0317,79.964,4,https://api.spotify.com/v1/tracks/30hwa9p7CU4i90o9l5YMVL,audio_features,spotify:track:30hwa9p7CU4i90o9l5YMVL,0.558
390,Everything She Wants,Wham!,https://open.spotify.com/track/5hXEcqQhEjfZdbIZLO8mf2,1985,0.321,https://api.spotify.com/v1/audio-analysis/5hXEcqQhEjfZdbIZLO8mf2,0.9,302693,0.459,5hXEcqQhEjfZdbIZLO8mf2,0.00399,6,0.165,-15.557,0,0.0366,115.091,4,https://api.spotify.com/v1/tracks/5hXEcqQhEjfZdbIZLO8mf2,audio_features,spotify:track:5hXEcqQhEjfZdbIZLO8mf2,0.962
391,Cool It Now,New Edition,https://open.spotify.com/track/5LkcAjqj5NOctNGi2qUjlw,1985,0.126,https://api.spotify.com/v1/audio-analysis/5LkcAjqj5NOctNGi2qUjlw,0.871,347667,0.532,5LkcAjqj5NOctNGi2qUjlw,0.00819,10,0.321,-13.335,0,0.0677,116.574,4,https://api.spotify.com/v1/tracks/5LkcAjqj5NOctNGi2qUjlw,audio_features,spotify:track:5LkcAjqj5NOctNGi2qUjlw,0.74
392,Miami Vice Theme,Jan Hammer,https://open.spotify.com/track/2UoF4VlADu3IkPCR6LGkpS,1985,0.284,https://api.spotify.com/v1/audio-analysis/2UoF4VlADu3IkPCR6LGkpS,0.546,147680,0.934,2UoF4VlADu3IkPCR6LGkpS,0.896,7,0.091,-6.427,1,0.0475,115.641,4,https://api.spotify.com/v1/tracks/2UoF4VlADu3IkPCR6LGkpS,audio_features,spotify:track:2UoF4VlADu3IkPCR6LGkpS,0.746
393,You Belong To The City,Glenn Frey,https://open.spotify.com/track/0b8eSsBka9epA2J0wnPMax,1985,0.06,https://api.spotify.com/v1/audio-analysis/0b8eSsBka9epA2J0wnPMax,0.669,352760,0.703,0b8eSsBka9epA2J0wnPMax,0.00147,4,0.0623,-5.789,0,0.0299,109.48,4,https://api.spotify.com/v1/tracks/0b8eSsBka9epA2J0wnPMax,audio_features,spotify:track:0b8eSsBka9epA2J0wnPMax,0.436
394,Oh Sheila,Ready For The World,https://open.spotify.com/track/5PM96PMKMfD1lLX2lryUsG,1985,0.0234,https://api.spotify.com/v1/audio-analysis/5PM96PMKMfD1lLX2lryUsG,0.798,240093,0.577,5PM96PMKMfD1lLX2lryUsG,0.00112,0,0.0728,-10.347,1,0.0777,128.82,4,https://api.spotify.com/v1/tracks/5PM96PMKMfD1lLX2lryUsG,audio_features,spotify:track:5PM96PMKMfD1lLX2lryUsG,0.835
395,Rhythm Of The Night,DeBarge,https://open.spotify.com/track/5yGTQzYbEdY6B9RFZJypgt,1985,0.0769,https://api.spotify.com/v1/audio-analysis/5yGTQzYbEdY6B9RFZJypgt,0.707,229107,0.759,5yGTQzYbEdY6B9RFZJypgt,2.84e-05,11,0.0775,-12.328,0,0.046,115.142,4,https://api.spotify.com/v1/tracks/5yGTQzYbEdY6B9RFZJypgt,audio_features,spotify:track:5yGTQzYbEdY6B9RFZJypgt,0.955
396,Joanna,Kool & The Gang,https://open.spotify.com/track/6edQfeOlqbGteYixpJl3Sm,1984,0.489,https://api.spotify.com/v1/audio-analysis/6edQfeOlqbGteYixpJl3Sm,0.857,239627,0.602,6edQfeOlqbGteYixpJl3Sm,0.0244,10,0.317,-8.311,1,0.029,105.157,4,https://api.spotify.com/v1/tracks/6edQfeOlqbGteYixpJl3Sm,audio_features,spotify:track:6edQfeOlqbGteYixpJl3Sm,0.957
397,I Just Called To Say I Love You - Single Version,Stevie Wonder,https://open.spotify.com/track/7nsNO1v4ErE5i3KnxdWF2Y,1984,0.206,https://api.spotify.com/v1/audio-analysis/7nsNO1v4ErE5i3KnxdWF2Y,0.75,262760,0.557,7nsNO1v4ErE5i3KnxdWF2Y,1.96e-06,1,0.086,-9.009,1,0.0238,113.539,4,https://api.spotify.com/v1/tracks/7nsNO1v4ErE5i3KnxdWF2Y,audio_features,spotify:track:7nsNO1v4ErE5i3KnxdWF2Y,0.653
398,Somebody's Watching Me - Single Version,Rockwell,https://open.spotify.com/track/6A4Jc8npNo79BOgsrPptLA,1984,0.0409,https://api.spotify.com/v1/audio-analysis/6A4Jc8npNo79BOgsrPptLA,0.767,237760,0.712,6A4Jc8npNo79BOgsrPptLA,8.08e-05,1,0.132,-4.128,0,0.0324,124.091,4,https://api.spotify.com/v1/tracks/6A4Jc8npNo79BOgsrPptLA,audio_features,spotify:track:6A4Jc8npNo79BOgsrPptLA,0.804
399,Break My Stride,Matthew Wilder,https://open.spotify.com/track/1mCsF9Tw4AkIZOjvZbZZdT,1984,0.195,https://api.spotify.com/v1/audio-analysis/1mCsF9Tw4AkIZOjvZbZZdT,0.917,184480,0.588,1mCsF9Tw4AkIZOjvZbZZdT,0.0,10,0.0914,-11.047,1,0.0607,110.077,4,https://api.spotify.com/v1/tracks/1mCsF9Tw4AkIZOjvZbZZdT,audio_features,spotify:track:1mCsF9Tw4AkIZOjvZbZZdT,0.828
400,99 Luftballons,Nena,https://open.spotify.com/track/4ZhPLoMzZwewHLLjV1J15c,1984,0.103,https://api.spotify.com/v1/audio-analysis/4ZhPLoMzZwewHLLjV1J15c,0.575,232467,0.555,4ZhPLoMzZwewHLLjV1J15c,1.3e-06,4,0.111,-7.495,1,0.0453,95.361,4,https://api.spotify.com/v1/tracks/4ZhPLoMzZwewHLLjV1J15c,audio_features,spotify:track:4ZhPLoMzZwewHLLjV1J15c,0.504
401,I Can Dream About You,Dan Hartman,https://open.spotify.com/track/37nxLdGbmgEYQYrqe14xOp,1984,0.0515,https://api.spotify.com/v1/audio-analysis/37nxLdGbmgEYQYrqe14xOp,0.743,249560,0.5,37nxLdGbmgEYQYrqe14xOp,0.0,9,0.0373,-14.105,1,0.0513,112.989,4,https://api.spotify.com/v1/tracks/37nxLdGbmgEYQYrqe14xOp,audio_features,spotify:track:37nxLdGbmgEYQYrqe14xOp,0.903
402,The Glamorous Life,Sheila E.,https://open.spotify.com/track/179SfVFJ0ZN41toTxnpgRD,1984,0.0261,https://api.spotify.com/v1/audio-analysis/179SfVFJ0ZN41toTxnpgRD,0.759,543560,0.675,179SfVFJ0ZN41toTxnpgRD,0.0341,3,0.431,-14.366,0,0.0422,127.522,4,https://api.spotify.com/v1/tracks/179SfVFJ0ZN41toTxnpgRD,audio_features,spotify:track:179SfVFJ0ZN41toTxnpgRD,0.866
403,Oh Sherrie,Steve Perry,https://open.spotify.com/track/4zEi4tr3lEhiAvTRxEzbEz,1984,0.372,https://api.spotify.com/v1/audio-analysis/4zEi4tr3lEhiAvTRxEzbEz,0.333,229347,0.695,4zEi4tr3lEhiAvTRxEzbEz,7.13e-06,5,0.107,-5.116,1,0.0465,203.753,4,https://api.spotify.com/v1/tracks/4zEi4tr3lEhiAvTRxEzbEz,audio_features,spotify:track:4zEi4tr3lEhiAvTRxEzbEz,0.317
